I1,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,P(Mid),Y1,Y2,C3_Prime,C5_Prime,C6_Prime,industry,industry_1,industry_2,industry_3,industry_4,industry_5,S1_Prime,S2_Prime,S3_Prime,T3_Prime,T4_Prime,T5_Prime,market_cap
SMCI,2.0794415416798357,2.2571787177370006,2.2512917986064953,2.0614273757213013,4.990432586778736,True,0.8387206526527142,0.012283636076088008,0.35172282101796365,0.36153269287261736,5.712216805476643,6.1779441140506,9.403437001938096,9.268797941547751,2.55623455048389,6.423246963533519,3.5553480614894135,4.653960350157523,4.897839799950911,2.3513752571634776,1,1,1,1.2747770492849693,0.0,1.0,1,0,0,0,0,-5.848088940448682,-4.749476651780572,-4.505597201987184,0.7639307610803272,0.33505363199669436,0.05078318219291014,17.974393641323946
SN,3.091042453358316,2.9624960684073707,3.1780538303479458,2.6328187140857184,4.6443908991413725,False,0.4308869380063767,0.026934693199931203,0.3507048001244008,0.3597196582581332,1.515786356352645,5.75890177387728,9.11690842718363,9.03741453682259,2.464381858347307,6.161207321695077,3.367295829986474,4.700480365792417,5.099866427824199,3.2188758248682006,1,0,1,1.1939224684724346,0.0,5.0,0,0,0,0,1,-5.749612597197157,-4.416428061391214,-4.0170419993594315,0.8530067820323879,0.499318333349919,0.05204216073781291,19.209138104316636
SNCR,2.0794415416798357,2.2239800905693157,2.1972245773362196,2.06846303028208,4.672828834461906,True,0.8041451517178115,-0.03722228311578906,0.3528851960045963,0.3625604244006539,3.9930129566325325,5.8971538676367405,9.105090961257085,8.998013113095823,2.436077203292199,6.180016653652572,3.6888794541139363,3.8918202981106265,4.5217885770490405,2.302585092994046,1,1,1,1.238870816087607,0.0,2.0,0,1,0,0,0,-5.4162115071431485,-5.213270663146459,-4.583302384208045,0.8072226936332334,0.3296778770679869,0.05366070436618153,17.85025429078226
SNMX,1.791759469228055,1.9129311827723894,1.791759469228055,1.88988157484231,4.442651256490317,True,-2.1565869738707844,-0.005204730567745611,0.35279936315141147,0.36393587186373255,2.2551789705967753,5.54907608489522,8.737292112544221,8.618846845142738,2.3324068738997483,6.118097198041348,4.382026634673881,3.5553480614894135,4.3694478524670215,1.8718021769015913,1,1,0,1.4141446253532242,0.0,2.0,0,1,0,0,0,-4.355265477870341,-5.181944051054808,-4.3678442600772005,0.7890776598316755,0.3924510590622114,0.07286149895682877,17.399029496420383
SNTA,2.302585092994046,2.519842099789747,2.6390573296152584,2.086994462981066,4.330733340286331,True,-0.21843318437028425,-0.013881475176053433,0.3505311686375715,0.3654989156570514,4.592588484196865,5.8971538676367405,9.256364810287462,9.16785032035523,2.473465822006971,6.436150368369428,3.9889840465642745,4.48863636973214,4.8283137373023015,2.70805020110221,1,0,0,1.911538555892956,0.0,1.0,1,0,0,0,0,-5.267380763723188,-4.767728440555322,-4.428051072985161,0.8377555061301826,0.3957930805458278,0.0595931620666603,17.72753356339242
SOLR,2.803360380906535,2.596247050925552,2.740840023925201,2.443534249435991,6.12029741895095,True,-0.5065797019100885,0.04333038842412912,0.341008617710832,0.35131379795396217,4.09632593134657,6.329720905522696,9.524347869595513,9.410911062438,2.6001181322679727,6.588926477533519,4.5217885770490405,4.477336814478207,5.017279836814924,2.803360380906535,0,0,0,1.5474220171397883,0.0,1.0,1,0,0,0,0,-5.002559292546472,-5.047011055117306,-4.507068032780588,0.7970215080340934,0.3033829963682118,0.05310833515961721,20.030018651386133
SOMX,2.3978952727983707,2.2894284851066633,2.302585092994046,4.4085234283984285,4.23410650459726,True,-3.364333034084113,-0.0012710755751127556,0.35513276950603667,0.3654989156570514,4.592588484196865,5.0689042022202315,8.339739766019143,8.251403065380556,2.1398263878673256,5.442417710521793,3.2188758248682006,3.4339872044851463,3.6888794541139363,2.3978952727983707,0,1,0,1.2823938901889467,0.0,1.0,1,0,0,0,0,-5.120863941150943,-4.905752561533997,-4.650860311905207,0.8380534470171044,0.36454254182983264,0.05517076665870552,17.822843743196746
SPLK,2.833213344056216,2.3513346877207577,2.3978952727983707,3.2859518995490196,4.584967478670572,True,-0.34199518933533934,-0.01738198221030019,0.343731163315092,0.35734826980727885,4.193359990320086,6.061456918928017,9.369990189505721,9.295232838994146,2.537572993164711,6.483107351457199,4.2626798770413155,4.51085950651685,4.9344739331306915,2.4849066497880004,0,1,0,1.9248419231317058,3.4668063717531736,2.0,0,1,0,0,0,-5.107310312464405,-4.85913068298887,-4.4355162563750286,0.8611257784966426,0.38735390483642235,0.05574972295626971,19.251413587464874
SPWR,2.8903717578961645,2.620741394208897,2.772588722239781,2.941457649575617,4.430816798843313,True,-0.9165656454330223,0.0656009535043914,0.3465995510590045,0.3618476426045084,2.3873856946865106,6.169610732491456,9.396404915048972,9.306831672164943,2.5771791158831414,6.522092798170152,3.9889840465642745,4.77912349311153,5.0369526024136295,2.833213344056216,0,1,0,2.049951522299969,1.805165505978112,1.0,1,0,0,0,0,-5.407420868484698,-4.6172814219374425,-4.359452312635343,0.8359834307523623,0.37573309290803736,0.05645496056454961,18.747102644720076
SQI,2.2512917986064953,2.2571787177370006,2.2512917986064953,2.306472033075274,5.204006687076795,False,1.0626585691826111,0.05794376554974497,0.35422955222915903,0.36393587186373255,3.5884788400052905,6.411818267709897,9.63456180856679,9.540003766668065,2.662206051661057,6.641182169740591,4.143134726391533,4.844187086458591,5.123963979403259,2.3513752571634776,1,1,1,1.220460580824813,0.0,2.0,0,1,0,0,0,-5.4914270821752575,-4.7903747221082,-4.510597829163531,0.8276904196707393,0.3417160760459554,0.05011777021722062,17.858561825798823
SREV,2.302585092994046,2.080083823051904,2.0149030205422647,2.3008188832825995,4.553876891600541,True,-0.34199518933533934,-0.019044127622350648,0.34599183530856686,0.35830943212456023,5.030012994522492,6.371611847231857,9.69356866855007,9.62066034281053,2.68537666846516,6.893656354602635,4.882801922586371,4.736198448394496,5.2832037287379885,2.1102132003465894,0,1,0,1.7022417307163091,2.768182380588132,2.0,0,1,0,0,0,-4.810766745963698,-4.957370220155574,-4.410364939812081,0.8643161597473076,0.4109138724523341,0.06081539505335225,18.598000897889214
SRVY,2.5649493574615367,2.46621207433047,2.5649493574615367,2.6542828933727907,4.553876891600541,True,0.4121285299808557,-0.05049199702518034,0.3558204987768423,0.3654989156570514,3.253006683584346,6.013715156042802,9.251194365984448,9.145375093123823,2.5359865124601164,6.2166061010848646,4.248495242049359,4.564348191467836,4.8283137373023015,2.6390573296152584,1,1,1,1.1917117235453671,0.0,2.0,0,1,0,0,0,-5.0026991239350895,-4.686846174516613,-4.422880628682147,0.8092571541694539,0.42297690712035435,0.048094460977248725,17.98989782785991
SSNC,2.70805020110221,2.46621207433047,2.5649493574615367,2.4705886757498665,4.532599493153256,True,0.6767899452107006,0.02145049308771777,0.34562875490013517,0.35915983921379263,5.601805118543736,6.126869184114185,9.548596730390898,9.443275825752862,2.619391539239756,6.717804695023691,4.61512051684126,4.736198448394496,5.153291594497779,2.6390573296152584,0,1,1,1.864296626768654,1.9258567855541788,2.0,0,1,0,0,0,-4.933476213549637,-4.812398281996401,-4.3953051358931186,0.8100641723939617,0.49736370397208296,0.05896613190730838,18.896138223880566
SSNI,2.833213344056216,2.620741394208897,2.772588722239781,2.8020393306553877,6.421622267806518,True,-1.2535896814815497,0.025172540125549817,0.34847355640809463,0.3659444294939236,5.281867811416964,6.541029999189903,9.900834035070565,9.820377645813121,2.7557872410937065,7.02197642307216,4.820281565605037,5.2832037287379885,5.4638318050256105,2.833213344056216,0,1,0,2.25733579046318,0.0,1.0,1,0,0,0,0,-5.080552469465528,-4.617630306332576,-4.437002230044954,0.8513663253040923,0.39946777609115275,0.05619892715696596,18.20686852006704
SSTK,2.833213344056216,2.46621207433047,2.5649493574615367,2.7875295701142853,5.0106352940962555,True,0.8706587691173612,-0.03990318894493307,0.3507397104590091,0.36641683208558784,4.789747529913385,6.401917196727186,9.759328456836522,9.674388804183245,2.6948408932510226,6.837332814685591,4.584967478670572,4.859812404361672,5.187385805840755,2.6390573296152584,0,1,1,1.9875175417363382,2.777566121439121,2.0,0,1,0,0,0,-5.17436097816595,-4.8995160524748504,-4.5719426509957675,0.8437666486079607,0.40342510773935736,0.053826162287034365,18.152801298796764
ST,2.8903717578961645,2.7144176165949063,2.8903717578961645,2.644786236347104,4.663439094112067,True,-0.5428835233189812,0.047410915011240645,0.3398780728599567,0.3510134425324571,7.034338589491236,6.687108607866515,10.040114150067954,9.94044609352166,2.850990133145914,7.153833801578843,4.912654885736052,5.652489180268651,5.768320995793772,2.9444389791664403,1,1,0,1.689438031079997,0.0,1.0,1,0,0,0,0,-5.127459264331901,-4.387624969799303,-4.271793154274181,0.819274478171663,0.4483320999247517,0.055783321702721565,20.159039436453305
STAK,2.5649493574615367,2.3513346877207577,2.3978952727983707,5.631119266547852,4.276666119016055,True,1.0259855680060184,-0.04177256458307564,0.34776039550673915,0.3597196582581332,4.267667418552355,5.996452088619021,9.174816815907135,9.076008659180891,2.468035524241859,6.440946540632921,3.9889840465642745,4.290459441148391,4.897839799950911,2.4849066497880004,0,1,1,1.6169574695669662,2.027400665191134,1.0,1,0,0,0,0,-5.185832769342862,-4.8843573747587445,-4.276977015956224,0.8206846784077109,0.31605653325412736,0.06496736089524402,18.683045008419857
STAR,2.4849066497880004,2.2239800905693157,2.1972245773362196,2.410715970996274,4.5217885770490405,True,-0.8527018983281597,-0.008561623058511695,0.34631384384057745,0.3593025283851555,4.395201957664902,6.343880434126331,9.517678002086406,9.431000842996585,2.6470353455844613,6.60934924316738,3.828641396489095,4.418840607796598,5.111987788356544,2.302585092994046,0,1,0,1.7791571213775226,2.7144176165949063,1.0,1,0,0,0,0,-5.68903660559731,-5.098837394289807,-4.405690213729861,0.8408396372886567,0.36550418364163684,0.05456684806589204,18.655105162345887
STNG,2.5649493574615367,2.519842099789747,2.6390573296152584,2.3245017883187473,3.7376696182833684,True,-0.5192494101851104,0.02145049308771777,0.36454020883378735,0.3579492752959716,3.658368698908914,6.018593214496234,9.192583650386924,9.081938657171658,2.4662120743304703,5.877735781779639,3.6109179126442243,4.454347296253507,4.532599493153256,2.70805020110221,1,0,0,-0.8049019627025943,0.0,3.0,0,0,1,0,0,-5.581665737742699,-4.738236354133416,-4.6599841572336675,0.8014842270375548,0.29969630774148864,0.03633957654723127,18.906188559734066
STRI,2.302585092994046,2.3513346877207577,2.3978952727983707,3.399884743836872,3.4011973816621555,True,1.3276143942617729,-0.0266422234473113,0.3491198611597982,0.35807584905456263,5.664965413357881,6.452048954437226,9.857653016192328,9.741968123371437,2.7430576376811886,6.848005274576363,4.406719247264253,5.25227342804663,5.1298987149230735,2.4849066497880004,1,1,1,1.212466145765647,0.0,1.0,1,0,0,0,0,-5.450933768928076,-4.6053795881456985,-4.727754301269255,0.7934460068392282,0.45148225178875306,0.04930904522613065,18.627694913336693
STXS,2.0794415416798357,2.519842099789747,2.6390573296152584,4.115588057351861,4.574710978503383,True,-2.398610306579842,-0.05510105814378599,0.3522436551456084,0.3646778597044102,1.612433421413899,5.84354441703136,9.054504940418054,8.963160242833732,2.3997844112528948,6.2285110035911835,4.02535169073515,4.07753744390572,4.836281906951478,2.70805020110221,1,1,0,1.577441629220709,0.0,1.0,1,0,0,0,0,-5.0291532496829054,-4.976967496512335,-4.218223033466577,0.8330268577246241,0.3064986347406007,0.059249737057379924,17.599700191882537
SUSS,2.803360380906535,2.620741394208897,2.772588722239781,2.620741394208897,5.075173815233827,True,-1.2209291497467942,0.028767031227218878,0.3561108546400144,0.36325959348059284,7.5476409136282365,6.4967749901858625,9.561067663645012,9.43276366396591,2.61121847828806,6.522092798170152,4.007333185232471,4.90527477843843,4.77912349311153,2.833213344056216,1,1,0,0.8913144513615349,0.0,4.0,0,0,0,1,0,-5.553734478412542,-4.6557928852065835,-4.7819441705334835,0.7736714340289731,0.22860802285875484,0.04788395183437786,18.4906731157724
SVR,2.772588722239781,2.8020393306553877,2.995732273553991,2.519842099789747,4.499809670330265,True,-0.7428958841446565,0.0027305272904325772,0.34577629171345503,0.35530506043151866,5.806348088211323,6.522092798170152,9.787122261404862,9.655923226680237,2.739828598563113,6.792344427470809,4.276666119016055,5.631211781821365,5.087596335232384,3.044522437723423,1,0,0,1.3455673358413331,0.0,3.0,0,0,1,0,0,-5.510456142388807,-4.155910479583497,-4.699525926172479,0.7692047658381693,0.38695717993079587,0.05004774476211874,19.45713390071209
SWFT,2.3978952727983707,2.46621207433047,2.5649493574615367,2.2306991300294965,4.990432586778736,True,-1.4842802801978616,0.03181611781966237,0.34141297979472235,0.3452480505230739,7.8521874985022375,6.648984550024776,10.163811274974622,10.05035462834568,2.893607913955504,7.04141166379481,4.927253685157205,5.746203190540153,5.666426688112432,2.6390573296152584,1,1,0,0.5989168015989964,0.0,3.0,0,0,1,0,0,-5.236557589817417,-4.417608084434468,-4.497384586862189,0.7969898836906333,0.5781514268839433,0.044051335414498786,20.50796643965525
SWI,2.5257286443082556,2.2571787177370006,2.2512917986064953,2.395709928531392,6.052089168924417,True,0.7047298732064892,0.013423012273516756,0.34612736464187643,0.3581941409975492,4.5340500534849655,6.373319789577012,9.689984878258599,9.591034531092426,2.6901295909123975,6.8308742346461795,4.51085950651685,4.2626798770413155,5.231108616854587,2.3513752571634776,0,1,1,1.6672406198064043,2.6706290300973246,2.0,0,1,0,0,0,-5.1791253717417485,-5.427305001217283,-4.458876261404012,0.8204513245590416,0.41829549557944756,0.05731971525843392,18.835789122574177
SWSI,2.5649493574615367,2.3513346877207577,2.3978952727983707,2.636180580378832,4.430816798843313,False,0.8092672334566456,0.04125354038757876,0.354922317325389,0.36449313656294247,4.331272668506927,5.981414211254481,9.280892027927127,9.149740749847252,2.5198420997897464,6.3784261836515865,3.912023005428146,4.382026634673881,5.017279836814924,2.4849066497880004,0,1,1,1.1934191066081403,2.027400665191134,5.0,0,0,0,0,1,-5.3688690224989815,-4.898865393253246,-4.263612191112203,0.7692782386244148,0.4179165391286604,0.05488770850806076,18.10679157933141
SXC,2.772588722239781,2.5712815906582356,2.70805020110221,2.5712815906582356,4.787491742782046,True,1.2578176719435497,0.023098673969340587,0.34555189533167546,0.35853747306583805,7.183141314061096,6.668228248417403,10.020870508171171,9.90268723236536,2.8339246140750034,7.01301578963963,4.983606621708336,5.327876168789581,5.2832037287379885,2.772588722239781,0,1,1,1.79749014393704,0.0,1.0,1,0,0,0,0,-5.037263886462835,-4.692994339381591,-4.737666779433183,0.7894912316049586,0.4332215529030352,0.04939753679249478,19.039104378316374
SXE,2.995732273553991,2.7589241763811208,2.9444389791664403,2.8168205360035725,5.278114659230517,True,-0.6910423230011183,-0.010175503695470767,0.3581311614860295,0.3605702900225225,6.259866318327571,5.765191102784844,9.08239335764556,8.987946539552519,2.426265714402142,6.210600077024653,3.8066624897703196,3.9889840465642745,4.394449154672439,2.995732273553991,0,1,0,0.30533475956297473,0.0,3.0,0,0,1,0,0,-5.275730867875241,-5.093409311081286,-4.687944202973122,0.8278745579073427,0.40895824530026237,0.05659734060688715,19.008467408854486
SZYM,2.8903717578961645,2.5712815906582356,2.70805020110221,2.7461654545691774,4.343805421853684,True,-0.6979532046908885,-0.01592638992041231,0.34683634449353784,0.35897644790757516,4.592588484196865,6.440946540632921,9.773037123152063,9.680344001221918,2.699511368955842,6.925595197110468,4.718498871295094,4.927253685157205,5.37989735354046,2.772588722239781,0,1,0,1.660314437525255,2.320794416806389,1.0,1,0,0,0,0,-5.054538251856968,-4.845783437994858,-4.3931397696116035,0.8307833369111105,0.38096655296353105,0.0579924803463598,19.101502274821673
TARG,2.302585092994046,2.4101422641752306,2.4849066497880004,2.11045429449015,5.0238805208462765,True,-1.1447142425533317,0.04437081598735093,0.3539999974158804,0.36429790230547276,4.592588484196865,6.018593214496234,9.653358136136932,9.501964663660587,2.5697965868506505,6.664409020350408,4.382026634673881,4.852030263919617,5.442417710521793,2.5649493574615367,1,0,0,1.2938535997245821,0.0,1.0,1,0,0,0,0,-5.27133150146305,-4.801327872217314,-4.210940425615138,0.7387564754005076,0.491022430603655,0.050340310774367535,17.86729550576758
TAST,2.5649493574615367,2.519842099789747,2.6390573296152584,1.6177550041776272,4.430816798843313,True,-0.5848035476425731,-0.0063156046994000984,0.3537712462800698,0.3597196582581332,6.560903359349308,6.470799503782602,9.925640357177262,9.799681383810539,2.7651450671191955,7.095893221097532,4.5217885770490405,5.605802066295998,4.912654885736052,2.70805020110221,1,0,0,0.7712899306103906,0.0,4.0,0,0,0,1,0,-5.403851780128221,-4.319838290881264,-5.012985471441209,0.7773085161551819,0.47879544517823425,0.059027777777777776,18.683045008419857
